ID_PAYMENT,TIME_STAMP,CONTRAGENT,AMMOUNT,REF_NUMBER1,REF_NUMBER2,YEAR_RP,MONTH_RP,DAY_RP,ID_WEEKDAY,ID_CONTRAGENT,ID_ACCOUNT,ID_SERVICE
1570,2015-11-03T00:00:00..000000000,Макс Телеком,4.48,МаксТелеком,МаксТелеком,2015,11,4,3,33,1,4
1571,2015-11-03T00:00:00..000000000,Telenor (Георги),15.16,Георги,Георги,2015,11,4,3,16,3,3
1572,2015-11-09T00:00:00..000000000,VIVACOM,19.63,Стефка,Стефка,2015,11,3,2,23,11,3
1573,2015-11-09T00:00:00..000000000,Софийска вода (515),22.93,515,515,2015,11,3,2,14,7,2
1574,2015-11-09T00:00:00..000000000,ЧЕЗ (515),44.53,515,515,2015,11,3,2,5,7,1
1575,2015-11-09T00:00:00..000000000,TV NET,4,515,515,2015,11,3,2,21,7,4
1576,2015-11-09T00:00:00..000000000,VIVACOM,6.12,423,423,2015,11,3,2,23,2,3
1577,2015-11-09T00:00:00..000000000,Софийска вода (423),12.35,423,423,2015,11,3,2,15,2,2
1578,2015-11-09T00:00:00..000000000,ЧЕЗ (423),24.64,423,423,2015,11,3,2,13,2,1
1579,2015-11-12T00:00:00..000000000,TV NET,4,515,515,2015,11,6,5,21,7,4
1580,2015-11-13T00:00:00..000000000,Софийска вода АД,10.58,Кака,Кака,2015,11,7,6,39,11,2
1581,2015-11-18T00:00:00..000000000,Топлофикация София ЕАД,37.7,515,515,2015,11,5,4,42,7,5
1582,2015-11-18T00:00:00..000000000,Топлофикация София ЕАД,38.7,423,423,2015,11,5,4,42,2,5
1583,2015-11-24T00:00:00..000000000,Telenor,25.03,Стефка,Стефка,2015,11,4,3,22,11,3
1584,2015-11-24T00:00:00..000000000,Telenor (Мартин),39.17,Глобул,Глобул,2015,11,4,3,6,1,3
1585,2015-11-29T00:00:00..000000000,ЧЕЗ (Стефка),25.58,Кака,Кака,2015,11,2,1,,11,1
1586,2015-11-29T00:00:00..000000000,TV NET,28.95,515,515,2015,11,2,1,21,7,4
1589,2015-12-03T00:00:00..000000000,Telenor (Георги),15.06,Георги,Георги,2015,12,6,5,16,3,3
1590,2015-12-04T00:00:00..000000000,Макс Телеком,9.09,МаксТелеком,МаксТелеком,2015,12,7,6,33,1,4
1591,2015-12-11T00:00:00..000000000,VIVACOM,9.78,Стефка,Стефка,2015,12,7,6,23,11,3
1592,2015-12-11T00:00:00..000000000,Софийска вода (515),22.93,515,515,2015,12,7,6,14,7,2
1593,2015-12-11T00:00:00..000000000,VIVACOM,1.8,423,423,2015,12,7,6,23,2,3
1594,2015-12-11T00:00:00..000000000,Софийска вода (423),5.29,423,423,2015,12,7,6,15,2,2
1595,2015-12-14T00:00:00..000000000,Софийска вода АД,7.06,Кака,Кака,2015,12,3,2,39,11,2
1596,2015-12-14T00:00:00..000000000,ЧЕЗ (515),31.64,515,515,2015,12,3,2,5,7,1
1597,2015-12-14T00:00:00..000000000,ЧЕЗ (423),24.02,423,423,2015,12,3,2,13,2,1
1598,2015-12-17T00:00:00..000000000,TV NET,8,515,515,2015,12,6,5,21,7,4
1599,2015-12-19T00:00:00..000000000,Топлофикация София ЕАД,73.58,515,515,2015,12,8,7,42,7,5
1600,2015-12-19T00:00:00..000000000,Топлофикация София ЕАД,98.19,423,423,2015,12,8,7,42,2,5
1601,2015-12-23T00:00:00..000000000,Telenor,19.99,Стефка,Стефка,2015,12,5,4,22,11,3
1603,2015-12-27T00:00:00..000000000,Telenor (Паша),75.38,Паша,Паша,2015,12,2,1,12,4,3
1604,2015-12-29T00:00:00..000000000,ЧЕЗ (Стефка),23.08,Кака,Кака,2015,12,4,3,,11,1
1605,2016-01-02T00:00:00..000000000,TV NET,22.9,515,515,2016,1,8,7,21,7,4
1607,2016-01-08T00:00:00..000000000,Макс Телеком,13.9,МаксТелеком,МаксТелеком,2016,1,7,6,33,1,4
1608,2016-01-10T00:00:00..000000000,VIVACOM,5.87,Стефка,Стефка,2016,1,2,1,23,11,3
1609,2016-01-10T00:00:00..000000000,VIVACOM,1.8,423,423,2016,1,2,1,23,2,3
1610,2016-01-12T00:00:00..000000000,Софийска вода (515),17.7,515,515,2016,1,4,3,14,7,2
1611,2016-01-12T00:00:00..000000000,ЧЕЗ (515),40.98,515,515,2016,1,4,3,5,7,1
1612,2016-01-12T00:00:00..000000000,Софийска вода (423),12.35,423,423,2016,1,4,3,15,2,2
1613,2016-01-16T00:00:00..000000000,Софийска вода АД,8.82,Кака,Кака,2016,1,8,7,39,11,2
1614,2016-01-16T00:00:00..000000000,ЧЕЗ (423),21.04,423,423,2016,1,8,7,13,2,1
1615,2016-01-17T00:00:00..000000000,Топлофикация София ЕАД,82.66,515,515,2016,1,2,1,42,7,5
1616,2016-01-17T00:00:00..000000000,Топлофикация София ЕАД,102.82,423,423,2016,1,2,1,42,2,5
1617,2016-01-19T00:00:00..000000000,TV NET,4,515,515,2016,1,4,3,21,7,4
1618,2016-01-22T00:00:00..000000000,Telenor,20.28,Стефка,Стефка,2016,1,7,6,22,11,3
1619,2016-01-22T00:00:00..000000000,Telenor (Мартин),34.45,Глобул,Глобул,2016,1,7,6,6,1,3
1620,2016-01-27T00:00:00..000000000,Telenor (Паша),118.83,Паша,Паша,2016,1,5,4,12,4,3
1622,2016-02-04T00:00:00..000000000,Макс Телеком,13.9,МаксТелеком,МаксТелеком,2016,2,6,5,33,1,4
1623,2016-02-04T00:00:00..000000000,TV NET,22.9,515,515,2016,2,6,5,21,7,4
1624,2016-02-04T00:00:00..000000000,Telenor (Георги),14.99,Георги,Георги,2016,2,6,5,16,3,3
1625,2016-02-09T00:00:00..000000000,Софийска вода (515),26.46,515,515,2016,2,4,3,14,7,2
1626,2016-02-09T00:00:00..000000000,Софийска вода (423),10.58,423,423,2016,2,4,3,15,2,2
1627,2016-02-17T00:00:00..000000000,Топлофикация София ЕАД,93.83,515,515,2016,2,5,4,42,7,5
1628,2016-02-17T00:00:00..000000000,ЧЕЗ (515),43.7,515,515,2016,2,5,4,5,7,1
1629,2016-02-17T00:00:00..000000000,Топлофикация София ЕАД,114.89,423,423,2016,2,5,4,42,2,5
1630,2016-02-17T00:00:00..000000000,ЧЕЗ (423),20.71,423,423,2016,2,5,4,13,2,1
1631,2016-02-20T00:00:00..000000000,TV NET,4,515,515,2016,2,8,7,21,7,4
1633,2016-02-26T00:00:00..000000000,Telenor (Паша),112.52,Паша,Паша,2016,2,7,6,12,4,3
1634,2016-03-04T00:00:00..000000000,Макс Телеком,13.9,МаксТелеком,МаксТелеком,2016,3,7,6,33,1,4
1635,2016-03-04T00:00:00..000000000,Telenor (Георги),14.99,Георги,Георги,2016,3,7,6,16,3,3
1636,2016-03-09T00:00:00..000000000,TV NET,22.9,515,515,2016,3,5,4,21,7,4
1637,2016-03-13T00:00:00..000000000,Софийска вода (515),21.17,515,515,2016,3,2,1,14,7,2
1638,2016-03-13T00:00:00..000000000,ЧЕЗ (515),41.08,515,515,2016,3,2,1,5,7,1
1640,2016-03-19T00:00:00..000000000,Топлофикация София ЕАД,68.87,515,515,2016,3,8,7,42,7,5
1641,2016-03-19T00:00:00..000000000,Топлофикация София ЕАД,87.51,423,423,2016,3,8,7,42,2,5
1642,2016-03-22T00:00:00..000000000,Telenor (Мартин),32.72,Глобул,Глобул,2016,3,4,3,6,1,3
1643,2016-03-26T00:00:00..000000000,TV NET,4,515,515,2016,3,8,7,21,7,4
1644,2016-03-29T00:00:00..000000000,Telenor (Паша),110.33,Паша,Паша,2016,3,4,3,12,4,3
1645,2016-04-05T00:00:00..000000000,Макс Телеком,13.9,МаксТелеком,МаксТелеком,2016,4,4,3,33,1,4
1646,2016-04-05T00:00:00..000000000,Telenor (Георги),14.99,Георги,Георги,2016,4,4,3,16,3,3
1647,2016-04-10T00:00:00..000000000,Софийска вода (515),38.81,515,515,2016,4,2,1,14,7,2
1648,2016-04-10T00:00:00..000000000,Софийска вода (423),3.68,423,423,2016,4,2,1,15,2,2
1649,2016-04-12T00:00:00..000000000,TV NET,26.9,515,515,2016,4,4,3,21,7,4
1650,2016-04-14T00:00:00..000000000,ЧЕЗ (515),42.7,515,515,2016,4,6,5,5,7,1
1651,2016-04-14T00:00:00..000000000,ЧЕЗ (423),19.9,423,423,2016,4,6,5,13,2,1
1652,2016-04-16T00:00:00..000000000,Топлофикация София ЕАД,78.06,515,515,2016,4,8,7,42,7,5
1653,2016-04-16T00:00:00..000000000,Топлофикация София ЕАД,99.92,423,423,2016,4,8,7,42,2,5
1654,2016-04-21T00:00:00..000000000,Telenor (Мартин),34.44,Глобул,Глобул,2016,4,6,5,6,1,3
1655,2016-04-29T00:00:00..000000000,Telenor (Паша),113.23,Паша,Паша,2016,4,7,6,12,4,3
1656,2016-05-01T00:00:00..000000000,TV NET,22.9,515,515,2016,5,2,1,21,7,4
1657,2016-05-04T00:00:00..000000000,Макс Телеком,13.9,МаксТелеком,МаксТелеком,2016,5,5,4,33,1,4
1658,2016-05-04T00:00:00..000000000,Telenor (Георги),14.99,Георги,Георги,2016,5,5,4,16,3,3
1659,2016-05-13T00:00:00..000000000,Софийска вода (515),22.93,515,515,2016,5,7,6,14,7,2
1660,2016-05-13T00:00:00..000000000,Софийска вода (423),7.06,423,423,2016,5,7,6,15,2,2
1661,2016-05-18T00:00:00..000000000,TV NET,4,515,515,2016,5,5,4,21,7,4
1662,2016-05-18T00:00:00..000000000,ЧЕЗ (515),37.06,515,515,2016,5,5,4,5,7,1
1663,2016-05-18T00:00:00..000000000,Топлофикация София ЕАД,34.12,515,515,2016,5,5,4,42,7,5
1664,2016-05-18T00:00:00..000000000,ЧЕЗ (423),16.79,423,423,2016,5,5,4,13,2,1
1665,2016-05-18T00:00:00..000000000,Топлофикация София ЕАД,34.36,423,423,2016,5,5,4,42,2,5
1666,2016-05-24T00:00:00..000000000,Telenor (Мартин),32.58,Глобул,Глобул,2016,5,4,3,6,1,3
1667,2016-05-29T00:00:00..000000000,Telenor (Паша),114.13,Паша,Паша,2016,5,2,1,12,4,3
1668,2016-06-04T00:00:00..000000000,Макс Телеком,13.9,МаксТелеком,МаксТелеком,2016,6,8,7,33,1,4
1669,2016-06-04T00:00:00..000000000,TV NET,22.9,515,515,2016,6,8,7,21,7,4
1671,2016-06-10T00:00:00..000000000,Софийска вода (515),27.24,515,515,2016,6,7,6,14,7,2
1672,2016-06-10T00:00:00..000000000,Софийска вода (423),9.52,423,423,2016,6,7,6,15,2,2
1673,2016-06-13T00:00:00..000000000,ЧЕЗ (515),34.87,515,515,2016,6,3,2,5,7,1
1674,2016-06-13T00:00:00..000000000,ЧЕЗ (423),17.03,423,423,2016,6,3,2,13,2,1
1675,2016-06-17T00:00:00..000000000,Топлофикация София ЕАД,32.06,515,515,2016,6,7,6,42,7,5
1676,2016-06-17T00:00:00..000000000,Топлофикация София ЕАД,16.86,423,423,2016,6,7,6,42,2,5
1677,2016-06-20T00:00:00..000000000,TV NET,4,515,515,2016,6,3,2,21,7,4
1678,2016-06-23T00:00:00..000000000,Telenor (Мартин),32.72,Глобул,Глобул,2016,6,6,5,6,1,3
1679,2016-07-01T00:00:00..000000000,Telenor (Паша),110.21,Паша,Паша,2016,7,7,6,12,4,3
1680,2016-07-06T00:00:00..000000000,Макс Телеком,13.9,МаксТелеком,МаксТелеком,2016,7,5,4,33,1,4
1681,2016-07-06T00:00:00..000000000,TV NET,28.95,515,515,2016,7,5,4,21,7,4
1682,2016-07-06T00:00:00..000000000,Telenor (Георги),14.99,Георги,Георги,2016,7,5,4,16,3,3
1683,2016-07-09T00:00:00..000000000,Софийска вода (515),32.21,515,515,2016,7,8,7,14,7,2
1684,2016-07-09T00:00:00..000000000,Софийска вода (423),7.3,423,423,2016,7,8,7,15,2,2
1685,2016-07-13T00:00:00..000000000,ЧЕЗ (515),38.35,515,515,2016,7,5,4,5,7,1
1686,2016-07-13T00:00:00..000000000,ЧЕЗ (423),13.8,423,423,2016,7,5,4,13,2,1
1687,2016-07-15T00:00:00..000000000,Топлофикация София ЕАД,32.06,515,515,2016,7,7,6,42,7,5
1688,2016-07-15T00:00:00..000000000,Топлофикация София ЕАД,16.86,423,423,2016,7,7,6,42,2,5
1690,2016-08-01T14:44:00..000000000,TV NET,28.95,515,515,2016,8,1,0,21,7,4
1691,2016-08-02T00:48:00..000000000,Макс Телеком,13.9,Мартин,Мартин,2016,8,2,1,33,1,4
1692,2016-08-03T09:08:00..000000000,Telenor (Георги),15.01,Георги,Георги,2016,8,3,2,16,3,3
1693,2016-08-07T14:19:00..000000000,TV NET,9.9,515,515,2016,8,7,6,21,7,4
1694,2016-08-08T12:24:00..000000000,Софийска вода (423),7.3,423,423,2016,8,8,0,15,2,2
1695,2016-08-08T12:24:00..000000000,Софийска вода (515),27.36,515,515,2016,8,8,0,14,7,2
1696,2016-08-10T18:03:00..000000000,TV NET,4,515,515,2016,8,10,2,21,7,4
1697,2016-08-11T11:05:00..000000000,ЧЕЗ (515),36.54,515,515,2016,8,11,3,5,7,1
1698,2016-08-12T09:17:00..000000000,ЧЕЗ (423),16.75,423,423,2016,8,12,4,13,2,1
1699,2016-08-16T13:56:00..000000000,Топлофикация София ЕАД,1.57,423,423,2016,8,16,1,42,2,5
1700,2016-08-16T13:56:00..000000000,Топлофикация София ЕАД,224.8,515,515,2016,8,16,1,42,7,5
1701,2016-08-22T09:34:00..000000000,Telenor (Мартин),32.87,Мартин,Мартин,2016,8,22,0,6,1,3
1702,2016-08-27T15:57:00..000000000,Telenor (Паша),116.12,Паша,Паша,2016,8,27,5,12,4,3
1703,2016-08-30T14:11:00..000000000,TV NET,28.95,515,515,2016,8,30,1,21,7,4
1704,2016-09-02T11:49:00..000000000,Макс Телеком,13.9,Мартин,Мартин,2016,9,2,4,33,1,4
1705,2016-09-03T13:17:00..000000000,Telenor (Георги),14.99,Георги,Георги,2016,9,3,5,16,3,3
1706,2016-09-10T15:19:00..000000000,Софийска вода (423),1.9,423,423,2016,9,10,5,15,2,2
1707,2016-09-10T15:20:00..000000000,Софийска вода (515),25.54,515,515,2016,9,10,5,14,7,2
1708,2016-09-10T15:56:00..000000000,TV NET,4,515,515,2016,9,10,5,21,7,4
1709,2016-09-12T13:17:00..000000000,ЧЕЗ (423),25.72,423,423,2016,9,12,0,13,2,1
1710,2016-09-13T13:57:00..000000000,ЧЕЗ (515),35.16,515,515,2016,9,13,1,5,7,1
1711,2016-09-16T15:02:00..000000000,Топлофикация София ЕАД,1.57,423,423,2016,9,16,4,42,2,5
1712,2016-09-16T15:03:00..000000000,Топлофикация София ЕАД,28.28,515,515,2016,9,16,4,42,7,5
1714,2016-09-27T13:30:00..000000000,Telenor (Паша),114.47,Паша,Паша,2016,9,27,1,12,4,3
1715,2016-09-29T14:48:00..000000000,TV NET,28.95,515,515,2016,9,29,3,21,7,4
1716,2016-10-01T16:41:00..000000000,Макс Телеком,13.9,Мартин,Мартин,2016,10,1,5,33,1,4
1717,2016-10-05T08:37:00..000000000,Telenor (Георги),14.99,Георги,Георги,2016,10,5,2,16,3,3
1718,2016-10-10T15:02:00..000000000,TV NET,4,515,515,2016,10,10,0,21,7,4
1719,2016-10-11T15:08:00..000000000,Софийска вода (423),5.47,423,423,2016,10,11,1,15,2,2
1720,2016-10-11T15:09:00..000000000,Софийска вода (515),29.56,515,515,2016,10,11,1,14,7,2
1721,2016-10-12T16:54:00..000000000,ЧЕЗ (423),11.56,423,423,2016,10,12,2,13,2,1
1722,2016-10-13T11:56:00..000000000,ЧЕЗ (515),35.92,515,515,2016,10,13,3,5,7,1
1723,2016-10-17T16:39:00..000000000,Топлофикация София ЕАД,1.57,423,423,2016,10,17,0,42,2,5
1724,2016-10-17T16:40:00..000000000,Топлофикация София ЕАД,31.04,515,515,2016,10,17,0,42,7,5
1725,2016-10-19T10:45:00..000000000,НЕТ 1 ЕООД,5.75,423,423,2016,10,19,2,45,7,4
1726,2016-10-22T11:32:00..000000000,Telenor (Мартин),34.04,Мартин,Мартин,2016,10,22,5,6,1,3
1727,2016-10-26T13:53:00..000000000,Telenor (Паша),116.07,Паша,Паша,2016,10,26,2,12,4,3
1728,2016-10-30T12:07:00..000000000,TV NET,28.95,515,515,2016,10,30,6,21,7,4
1729,2016-11-01T14:46:00..000000000,НЕТ 1 ЕООД,9.9,423,423,2016,11,1,1,45,7,4
1730,2016-11-02T13:13:00..000000000,Макс Телеком,13.9,Мартин,Мартин,2016,11,2,2,33,1,4
1731,2016-11-08T15:23:00..000000000,Софийска вода (423),5.47,423,423,2016,11,8,1,15,2,2
1732,2016-11-08T15:23:00..000000000,Софийска вода (515),31.01,515,515,2016,11,8,1,14,7,2
1733,2016-11-10T12:42:00..000000000,TV NET,4,515,515,2016,11,10,3,21,7,4
1734,2016-11-12T11:56:00..000000000,ЧЕЗ (423),4.1,423,423,2016,11,12,5,13,2,1
1735,2016-11-12T12:53:00..000000000,ЧЕЗ (515),58.33,515,515,2016,11,12,5,5,7,1
1736,2016-11-16T13:55:00..000000000,Топлофикация София ЕАД,1.57,423,423,2016,11,16,2,42,2,5
1737,2016-11-16T14:03:00..000000000,Топлофикация София ЕАД,52.18,515,515,2016,11,16,2,42,7,5
1738,2016-11-25T18:12:00..000000000,Telenor (Мартин),33.55,Мартин,Мартин,2016,11,25,4,6,1,3
1739,2016-11-26T13:42:00..000000000,Telenor (Паша),127.6,Паша,Паша,2016,11,26,5,12,4,3
1740,2016-11-29T12:54:00..000000000,TV NET,28.95,515,515,2016,11,29,1,21,7,4
1741,2016-12-01T16:07:00..000000000,НЕТ 1 ЕООД,9.9,423,423,2016,12,1,3,45,7,4
1742,2016-12-02T09:28:00..000000000,Макс Телеком,13.9,Мартин,Мартин,2016,12,2,4,33,1,4
1743,2016-12-04T15:47:00..000000000,TV NET,32.95,515,515,2016,12,4,6,21,7,4
1744,2016-12-08T16:31:00..000000000,Софийска вода (515),29.18,515,515,2016,12,8,3,14,7,2
1745,2016-12-10T12:22:00..000000000,ЧЕЗ (423),23.58,423,423,2016,12,10,5,13,2,1
1746,2016-12-10T17:56:00..000000000,ЧЕЗ (515),68.53,515,515,2016,12,10,5,5,7,1
1747,2016-12-16T13:57:00..000000000,Топлофикация София ЕАД,37.84,423,423,2016,12,16,4,42,2,5
1748,2016-12-16T13:57:00..000000000,Топлофикация София ЕАД,111.41,515,515,2016,12,16,4,42,7,5
1749,2016-12-21T13:03:00..000000000,Telenor (Мартин),36.43,Мартин,Мартин,2016,12,21,2,6,1,3
1750,2016-12-26T13:09:00..000000000,Telenor (Паша),135.49,Паша,Паша,2016,12,26,0,12,4,3
1751,2017-01-04T17:27:00..000000000,Макс Телеком,13.9,Мартин,Мартин,2017,1,4,2,33,1,4
1753,2017-01-10T09:57:00..000000000,Софийска вода (515),27.66,515,515,2017,1,10,1,14,7,2
1754,2017-01-12T10:12:00..000000000,ЧЕЗ (423),35.7,423,423,2017,1,12,3,13,2,1
1755,2017-01-12T10:50:00..000000000,ЧЕЗ (515),83.64,515,515,2017,1,12,3,5,7,1
1756,2017-01-14T12:56:00..000000000,НЕТ 1 ЕООД,95.84,515,515,2017,1,14,5,45,7,4
1757,2017-01-17T12:05:00..000000000,Топлофикация София ЕАД,78.82,423,423,2017,1,17,1,42,2,5
1758,2017-01-17T12:06:00..000000000,Топлофикация София ЕАД,110.11,515,515,2017,1,17,1,42,7,5
1759,2017-01-21T10:40:00..000000000,Telenor (Мартин),17.59,Мартин,Мартин,2017,1,21,5,6,1,3
1760,2017-01-26T08:20:00..000000000,Telenor (Паша),122.4,Паша,Паша,2017,1,26,3,12,4,3
1761,2017-02-01T11:14:00..000000000,НЕТ 1 ЕООД,9.9,515,515,2017,2,1,2,45,7,4
1762,2017-02-02T12:58:00..000000000,Макс Телеком,13.9,Мартин,Мартин,2017,2,2,3,33,1,4
1763,2017-02-05T21:44:00..000000000,Данък върху недвижимите имоти,22.97,Данък върху недвижимите имоти,Мартин,2017,2,5,6,3,7,7
1764,2017-02-05T21:44:00..000000000,Данък върху недвижимите имоти,20.67,Данък върху недвижимите имоти,Мартин,2017,2,5,6,3,7,7
1765,2017-02-05T21:44:00..000000000,Данък върху недвижимите имоти,19.13,Данък върху недвижимите имоти,Мартин,2017,2,5,6,3,7,7
1766,2017-02-05T21:44:00..000000000,Данък върху недвижимите имоти,17.22,Данък върху недвижимите имоти,Мартин,2017,2,5,6,3,7,7
1767,2017-02-05T21:44:00..000000000,Такси за битови отпадъци,9.8,Такси за битови отпадъци,Мартин,2017,2,5,6,10,7,7
1768,2017-02-05T21:44:00..000000000,Такси за битови отпадъци,9.8,Такси за битови отпадъци,Мартин,2017,2,5,6,10,7,7
1769,2017-02-05T21:44:00..000000000,Такси за битови отпадъци,9.8,Такси за битови отпадъци,Мартин,2017,2,5,6,10,7,7
1770,2017-02-05T21:44:00..000000000,Такси за битови отпадъци,9.8,Такси за битови отпадъци,Мартин,2017,2,5,6,10,7,7
1771,2017-02-05T21:45:00..000000000,Такси за битови отпадъци,16.31,Такси за битови отпадъци,Мартин,2017,2,5,6,10,7,7
1772,2017-02-05T21:45:00..000000000,Такси за битови отпадъци,16.33,Такси за битови отпадъци,Мартин,2017,2,5,6,10,7,7
1773,2017-02-05T21:45:00..000000000,Такси за битови отпадъци,16.33,Такси за битови отпадъци,Мартин,2017,2,5,6,10,7,7
1774,2017-02-05T21:45:00..000000000,Такси за битови отпадъци,16.33,Такси за битови отпадъци,Мартин,2017,2,5,6,10,7,7
1775,2017-02-08T11:11:00..000000000,Софийска вода (515),34.66,515,515,2017,2,8,2,14,7,2
1776,2017-02-11T09:09:00..000000000,ЧЕЗ (423),80.27,423,423,2017,2,11,5,13,2,1
1777,2017-02-11T09:33:00..000000000,ЧЕЗ (515),114.85,515,515,2017,2,11,5,5,7,1
1778,2017-02-17T10:42:00..000000000,Топлофикация София ЕАД,73.26,423,423,2017,2,17,4,42,2,5
1779,2017-02-17T10:43:00..000000000,Топлофикация София ЕАД,109.14,515,515,2017,2,17,4,42,7,5
1780,2017-02-21T08:12:00..000000000,Telenor (Мартин),12.78,Мартин,Мартин,2017,2,21,1,6,1,3
1781,2017-02-26T11:24:00..000000000,Telenor (Паша),123.43,Паша,Паша,2017,2,26,6,12,4,3
1782,2017-03-01T09:49:00..000000000,НЕТ 1 ЕООД,45.8,515,515,2017,3,1,2,45,7,4
1783,2017-03-02T09:08:00..000000000,Макс Телеком,13.9,Мартин,Мартин,2017,3,2,3,33,1,4
1784,2017-03-10T11:14:00..000000000,Софийска вода (515),27.36,515,515,2017,3,10,4,14,7,2
1786,2017-03-11T09:08:00..000000000,ЧЕЗ (515),87.35,515,515,2017,3,11,5,5,7,1
1787,2017-03-12T10:36:00..000000000,ЧЕЗ (423),24.67,423,423,2017,3,3,6,13,2,1
1788,2017-03-14T14:58:00..000000000,ЕВН България Електроснабдяване,164.28,Люба Ненова,Люба Ненова,2017,3,14,1,46,6,1
1789,2017-03-16T10:52:00..000000000,Топлофикация София ЕАД,68.79,423,423,2017,3,16,3,42,2,5
1790,2017-03-16T10:53:00..000000000,Топлофикация София ЕАД,101.26,515,515,2017,3,16,3,42,7,5
1791,2017-03-22T10:13:00..000000000,Telenor (Мартин),24.73,Мартин,Мартин,2017,3,22,2,6,1,3
1792,2017-03-26T12:19:00..000000000,Telenor (Паша),174.49,Паша,Паша,2017,3,26,6,12,4,3
1793,2017-04-01T11:59:00..000000000,НЕТ 1 ЕООД,45.8,515,515,2017,4,1,5,45,7,4
1794,2017-04-04T09:50:00..000000000,Макс Телеком,13.9,Мартин,Мартин,2017,4,4,1,33,1,4
1795,2017-04-08T19:13:00..000000000,ЕВН България Електроснабдяване,118.33,Люба Ненова,Люба Ненова,2017,4,8,5,46,6,1
1796,2017-04-10T11:02:00..000000000,Софийска вода (515),31.6,515,515,2017,4,10,0,14,7,2
1797,2017-04-10T11:13:00..000000000,ЧЕЗ (423),10.56,423,423,2017,4,10,0,13,2,1
1798,2017-04-11T12:37:00..000000000,ЧЕЗ (515),61.56,515,515,2017,4,11,1,5,7,1
1799,2017-04-14T14:55:00..000000000,Топлофикация София ЕАД,60.82,423,423,2017,4,14,4,42,2,5
1800,2017-04-14T14:57:00..000000000,Топлофикация София ЕАД,87.78,515,515,2017,4,14,4,42,7,5
1801,2017-04-21T12:33:00..000000000,Telenor (Мартин),37.69,Мартин,Мартин,2017,4,21,4,6,1,3
1802,2017-04-28T09:43:00..000000000,Telenor (Паша),132.6,Паша,Паша,2017,4,28,4,12,4,3
1803,2017-05-01T10:50:00..000000000,НЕТ 1 ЕООД,45.8,515,515,2017,5,1,0,45,7,4
1804,2017-05-10T09:19:00..000000000,ЕВН България Електроснабдяване,158.26,Люба Ненова,Люба Ненова,2017,5,10,2,46,6,1
1805,2017-05-10T13:03:00..000000000,Софийска вода (515),33.54,515,515,2017,5,10,2,14,7,2
1806,2017-05-12T08:20:00..000000000,ЧЕЗ (423),3.13,423,423,2017,5,12,4,13,2,1
1807,2017-05-12T09:14:00..000000000,ЧЕЗ (515),61.34,515,515,2017,5,12,4,5,7,1
1808,2017-05-22T11:00:00..000000000,Топлофикация София ЕАД,81.96,515,515,2017,5,22,0,42,7,5
1809,2017-05-22T13:03:00..000000000,Telenor (Мартин),39.13,Мартин,Мартин,2017,5,22,0,6,1,3
1810,2017-05-22T16:25:00..000000000,Топлофикация София ЕАД,59.76,423,423,2017,5,22,0,42,2,5
1811,2017-05-26T12:14:00..000000000,Telenor (Паша),142.4,Паша,Паша,2017,5,26,4,12,4,3
1812,2017-06-01T14:00:00..000000000,НЕТ 1 ЕООД,45.8,515,515,2017,6,1,3,45,7,4
1813,2017-06-08T11:46:00..000000000,Софийска вода (515),33.67,515,515,2017,6,8,3,14,7,2
1814,2017-06-10T10:41:00..000000000,ЧЕЗ (423),3.01,423,423,2017,6,10,5,13,2,1
1815,2017-06-10T11:20:00..000000000,ЧЕЗ (515),38.28,515,515,2017,6,10,5,5,7,1
1816,2017-06-10T11:35:00..000000000,ЕВН България Електроснабдяване,146.98,Люба Ненова,Люба Ненова,2017,6,10,5,46,6,1
1817,2017-06-10T14:19:00..000000000,ЧЕЗ (ЕС1359515),3.54,Етажна собственост - стълби,Етажна собственост - стълби,2017,6,10,5,1,5,1
1818,2017-06-10T14:20:00..000000000,ЧЕЗ (ЕС1359515),32.12,Етажна собственост - асансьор,Етажна собственост - асансьор,2017,6,10,5,17,5,1
1819,2017-06-16T13:43:00..000000000,Топлофикация София ЕАД,43.24,515,515,2017,6,16,4,42,7,5
1820,2017-06-16T14:47:00..000000000,Топлофикация София ЕАД,13.32,423,423,2017,6,16,4,42,2,5
1821,2017-06-22T08:38:00..000000000,Telenor (Мартин),47.66,Мартин,Мартин,2017,6,22,3,6,1,3
1822,2017-06-27T10:15:00..000000000,Telenor (Паша),70.29,Паша,Паша,2017,6,27,1,12,4,3
1823,2017-07-01T12:23:00..000000000,НЕТ 1 ЕООД,45.8,515,515,2017,7,1,5,45,7,4
1824,2017-07-09T09:14:00..000000000,ЧЕЗ (423),3.04,423,423,2017,7,9,6,13,2,1
1825,2017-07-09T09:59:00..000000000,ЧЕЗ (515),40.22,515,515,2017,7,9,6,5,7,1
1826,2017-07-09T15:28:00..000000000,ЕВН България Електроснабдяване,74.34,Люба Ненова,Люба Ненова,2017,7,9,6,46,6,1
1827,2017-07-10T14:15:00..000000000,Софийска вода (515),37.92,515,515,2017,7,10,0,14,7,2
1828,2017-07-18T11:21:00..000000000,Топлофикация София ЕАД,41.89,515,515,2017,7,18,1,42,7,5
1829,2017-07-18T13:03:00..000000000,Топлофикация София ЕАД,9.65,423,423,2017,7,18,1,42,2,5
